VARIABLES = "X","Y","u"
ZONE I=101,J=101,F=POINT
0.08	0.38	0.102495
0.08	0.39	0.0986253
0.08	0.4	0.0949268
0.08	0.41	0.091388
0.08	0.42	0.087999
0.08	0.43	0.0847505
0.08	0.44	0.0816339
0.08	0.45	0.0786416
0.08	0.46	0.0757664
0.08	0.47	0.0730016
0.08	0.48	0.0703411
0.08	0.49	0.0677793
0.08	0.5	0.0653108
0.08	0.51	0.0629309
0.08	0.52	0.0606349
0.08	0.53	0.0584186
0.08	0.54	0.056278
0.08	0.55	0.0542093
0.08	0.56	0.0522091
0.08	0.57	0.0502741
0.08	0.58	0.0484011
0.08	0.59	0.0465872
0.08	0.6	0.0448296
0.08	0.61	0.0431258
0.08	0.62	0.0414732
0.08	0.63	0.0398694
0.08	0.64	0.0383123
0.08	0.65	0.0367997
0.08	0.66	0.0353295
0.08	0.67	0.0338998
0.08	0.68	0.0325087
0.08	0.69	0.0311545
0.08	0.7	0.0298354
0.08	0.71	0.0285498
0.08	0.72	0.0272961
0.08	0.73	0.0260727
0.08	0.74	0.0248782
0.08	0.75	0.0237112
0.08	0.76	0.0225702
0.08	0.77	0.0214541
0.08	0.78	0.0203614
0.08	0.79	0.0192909
0.08	0.8	0.0182414
0.08	0.81	0.0172117
0.08	0.82	0.0162006
0.08	0.83	0.0152071
0.08	0.84	0.0142299
0.08	0.85	0.0132681
0.08	0.86	0.0123206
0.08	0.87	0.0113863
0.08	0.88	0.0104642
0.08	0.89	0.00955335
0.08	0.9	0.00865272
0.08	0.91	0.00776133
0.08	0.92	0.00687825
0.08	0.93	0.0060025
0.08	0.94	0.00513317
0.08	0.95	0.00426931
0.08	0.96	0.00341
0.08	0.97	0.00255433
0.08	0.98	0.00170137
0.08	0.99	0.000850234
0.08	1	0
0.09	0	1
0.09	0.01	0.928262
0.09	0.02	0.85829
0.09	0.03	0.791576
0.09	0.04	0.729178
0.09	0.05	0.671691
0.09	0.06	0.619309
0.09	0.07	0.571937
0.09	0.08	0.529289
0.09	0.09	0.490979
0.09	0.1	0.456581
0.09	0.11	0.42567
0.09	0.12	0.397842
0.09	0.13	0.372729
0.09	0.14	0.350003
0.09	0.15	0.329374
0.09	0.16	0.310589
0.09	0.17	0.293428
0.09	0.18	0.2777
0.09	0.19	0.263242
0.09	0.2	0.24991
0.09	0.21	0.237582
0.09	0.22	0.226149
0.09	0.23	0.21552
0.09	0.24	0.205613
0.09	0.25	0.196356
0.09	0.26	0.187688
0.09	0.27	0.179553
0.09	0.28	0.171905
0.09	0.29	0.164699
0.09	0.3	0.157899
0.09	0.31	0.15147
0.09	0.32	0.145383
0.09	0.33	0.139611
0.09	0.34	0.13413
0.09	0.35	0.128918
0.09	0.36	0.123955
0.09	0.37	0.119225
0.09	0.38	0.114711
0.09	0.39	0.110398
0.09	0.4	0.106274
0.09	0.41	0.102327
0.09	0.42	0.0985446
0.09	0.43	0.0949181
0.09	0.44	0.0914377
0.09	0.45	0.088095
0.09	0.46	0.0848822
0.09	0.47	0.0817919
0.09	0.48	0.0788175
0.09	0.49	0.0759527
0.09	0.5	0.0731918
0.09	0.51	0.0705293
0.09	0.52	0.0679602
0.09	0.53	0.0654798
0.09	0.54	0.0630838
0.09	0.55	0.060768
0.09	0.56	0.0585284
0.09	0.57	0.0563616
0.09	0.58	0.0542639
0.09	0.59	0.0522323
0.09	0.6	0.0502635
0.09	0.61	0.0483547
0.09	0.62	0.0465031
0.09	0.63	0.0447061
0.09	0.64	0.0429613
0.09	0.65	0.0412661
0.09	0.66	0.0396184
0.09	0.67	0.038016
0.09	0.68	0.0364567
0.09	0.69	0.0349387
0.09	0.7	0.03346
0.09	0.71	0.0320187
0.09	0.72	0.0306131
0.09	0.73	0.0292415
0.09	0.74	0.0279022
0.09	0.75	0.0265936
0.09	0.76	0.0253143
0.09	0.77	0.0240627
0.09	0.78	0.0228374
0.09	0.79	0.0216369
0.09	0.8	0.0204599
0.09	0.81	0.0193052
0.09	0.82	0.0181712
0.09	0.83	0.017057
0.09	0.84	0.0159611
0.09	0.85	0.0148823
0.09	0.86	0.0138196
0.09	0.87	0.0127717
0.09	0.88	0.0117375
0.09	0.89	0.0107158
0.09	0.9	0.00970564
0.09	0.91	0.00870582
0.09	0.92	0.00771529
0.09	0.93	0.00673299
0.09	0.94	0.00575787
0.09	0.95	0.00478889
0.09	0.96	0.00382501
0.09	0.97	0.0028652
0.09	0.98	0.00190844
0.09	0.99	0.000953713
0.09	1	0
0.1	0	1
0.1	0.01	0.935218
0.1	0.02	0.871721
0.1	0.03	0.810634
0.1	0.04	0.752816
0.1	0.05	0.69882
0.1	0.06	0.648914
0.1	0.07	0.603139
0.1	0.08	0.561369
0.1	0.09	0.523374
0.1	0.1	0.488865
0.1	0.11	0.457531
0.1	0.12	0.42906
0.1	0.13	0.403154
0.1	0.14	0.379539
0.1	0.15	0.357964
0.1	0.16	0.338204
0.1	0.17	0.320062
0.1	0.18	0.30336
0.1	0.19	0.287945
0.1	0.2	0.273681
0.1	0.21	0.260449
0.1	0.22	0.248144
0.1	0.23	0.236675
0.1	0.24	0.225961
0.1	0.25	0.21593
0.1	0.26	0.20652
0.1	0.27	0.197675
0.1	0.28	0.189345
0.1	0.29	0.181488
0.1	0.3	0.174063
0.1	0.31	0.167037
0.1	0.32	0.160377
0.1	0.33	0.154055
0.1	0.34	0.148047
0.1	0.35	0.14233
0.1	0.36	0.136883
0.1	0.37	0.131687
0.1	0.38	0.126726
0.1	0.39	0.121983
0.1	0.4	0.117446
0.1	0.41	0.113101
0.1	0.42	0.108936
0.1	0.43	0.104941
0.1	0.44	0.101105
0.1	0.45	0.0974197
0.1	0.46	0.0938765
